id;name;publisher;region;languages;group;imagesize;serial;titleid;imgcrc;filename;releasename;trimmedsize;firmware;type;card
127;Thor - God of Thunder;SEGA;USA;en;VENOM;16384;CTR-AGTE;0004000000040500;35FED897;v-tgot;Thor_God_of_Thunder_USA_3DS-VENOM;1578981888;110U;1;1
128;Combat of Giants - Dinosaurs 3D;Ubisoft;USA;en;VENOM;4096;CTR-ATTE;0004000000035100;F87A9DBA;v-cbgd;Combat_of_Giants_Dinosaurs_3D_USA_3DS-VENOM;378967040;100U;1;1
129;Frogger 3D;Konami;USA;en;VENOM;1024;CTR-AFRE;0004000000036900;136146D8;v-frgr;Frogger_3D_USA_3DS-VENOM;99798016;110U;1;1
130;Petz Fantasy 3D;Ubisoft;USA;en;VENOM;1024;CTR-APFE;0004000000044B00;2EE9E689;v-pzf3;Petz_Fantasy_3D_USA_3DS-VENOM;79772672;100U;1;1
131;Puzzler Mind Gym 3D;Ubisoft;USA;en;VENOM;1024;CTR-APUE;000400000004EC00;647FAA30;v-pzmg;Puzzler_Mind_Gym_3D_USA_3DS-VENOM;31201280;100U;1;1
132;One Piece - Unlimited Cruise SP;Namco Bandai Games;EUR;en,fr,de,it,es;CONTRAST;4096;CTR-ALFP;0004000000073600;8AFD59D8;ctr-alfp;OnePieceUnlimitedCruiseSPEUR3DS-CONTRAST;510598656;210E;1;1
133;Nintendogs + Cats - Golden Retriever and New Friends ;Nintendo;EUR;en,fr,de,it,es;CONTRAST;4096;CTR-ADAP;0004000000030C00;CD7A1D90;ctr-adap;NintendogsplusCatsGoldenRetrieverandNewFriendsEUR3DS-CONTRAST;482483712;110E;1;1
134;Kid Icarus - Uprising;Nintendo;EUR;en,fr,de,it,es;CONTRAST;16384;CTR-AKDP;0004000000030200;3EA522C7;ctr-akdp;KidIcarusUprisingEUR3DS-CONTRAST;1829784064;300E;1;1
135;Brunswick Pro Bowling;Crave Entertainment;USA;en;VENOM;1024;CTR-ABWE;000400000004C400;FC18E76B;v-brpb;Brunswick_Pro_Bowling_USA_3DS-VENOM;92836352;110U;1;1
136;Nikolis Pencil Puzzle;Konami;USA;en;VENOM;2048;CTR-AS9E;0004000000048C00;577AB454;v-nkpp;Nikolis_Pencil_Puzzle_USA_3DS-VENOM;191293952;100U;1;1
137;Pinball Hall of Fame - The Williams Collection;Crave Entertainment;USA;en;VENOM;1024;CTR-APBE;000400000004C600;F2CC620C;v-phof;Pinball_Hall_of_Fame_The_Williams_Collection_USA_3DS-VENOM;91310080;110U;1;1
138;Deca Sports Extreme;Konami;USA;en;VENOM;8192;CTR-ADEE;0004000000044600;8AE07901;v-dsex;Deca_Sports_Extreme_USA_3DS-VENOM;779809792;100U;1;1
139;Formula 1 2011;Codemasters;USA;en;VENOM;8192;CTR-AF4E;000400000004DA00;0F533A95;v-f111;Formula_1_2011_USA_3DS-VENOM;907073536;210U;1;1
140;Samurai Warriors Chronicles;Koei;EUR;en;CONTRAST;16384;CTR-A66P;0004000000040200;F0DAA4C5;ctr-a66p;SamuraiWarriorsChroniclesEUR3DS-CONTRAST;1495070720;100E;1;1
141;Crush 3D;SEGA;EUR;en,fr,de,it,es;CONTRAST;4096;CTR-ACRP;0004000000040400;BFA012B3;ctr-acrp;CRUSH3DEUR3DS-CONTRAST;370489344;110E;1;1
142;Sports Island 3D;Hudson Soft;EUR;en,fr,de,it,es;CONTRAST;8192;CTR-ADEP;0004000000043300;58996DF5;ctr-adep;SportsIsland3DEUR3DS-CONTRAST;817207296;100E;1;1
143;Kid Icarus - Uprising;Nintendo;USA;en;VENOM;16384;CTR-AKDE;0004000000030100;5CA21C01;v-kicu;Kid_Icarus_Uprising_USA_3DS-VENOM;1721903616;300U;1;1
144;Crush 3D;SEGA;USA;en;VENOM;4096;CTR-ACRE;0004000000037100;B404CB5E;v-csh3;CRUSH3D_USA_3DS-VENOM;370489344;110U;1;1
145;Lets Ride! Best in Breed 3D;THQ;USA;en;VENOM;1024;CTR-ALRE;0004000000062000;586738A5;v-lrbb;Lets_Ride_Best_in_Breed_3D_USA_3DS-VENOM;95927808;210U;1;1
146;Paws and Claws - Pampered Pets Resort 3D;THQ;USA;en;VENOM;1024;CTR-AP8E;0004000000062100;3DE6F922;v-pmpr;Paws_and_Claws_Pampered_Pets_Resort_3D_USA_3DS-VENOM;60553728;210U;1;1
147;Sonic Generations;SEGA;EUR;en,fr,de,it,es;CONTRAST;8192;CTR-ASNP;0004000000062200;1BBE5A44;ctr-asnp;SonicGenerationsEUR3DS-CONTRAST;703809536;210E;1;1
153;Jaws - Ultimate Predator;Majesco Entertainment;USA;en;VENOM;2048;CTR-AJWE;0004000000048600;48F09B51;v-jaws;JAWS_Ultimate_Predator_USA_3DS-VENOM;208017920;210U;1;1
152;Horses 3D;Ubisoft;USA;en;VENOM;2048;CTR-AHSE;000400000004C200;56B1C3F8;v-hrse;Horses_3D_USA_3DS-VENOM;223233024;210U;1;1
151;Gabrielle's Ghostly Groove 3D;Natsume;USA;en;VENOM;1024;CTR-AG3E;0004000000046400;104B17FA;v-gghg;Gabrielles_Ghostly_Groove_3D_USA_3DS-VENOM;105161728;210U;1;1
150;Face Racers - Photo Finish;Majesco Entertainment;USA;en;VENOM;1024;CTR-AFCE;0004000000037200;DA7B2B9C;v-frpf;Face_Racers_Photo_Finish_USA_3DS-VENOM;105689600;210U;1;1
149;Carnival Games - Wild West 3D;2K Play;USA;en;VENOM;2048;CTR-AW2E;0004000000061400;B31072EB;v-cgww;Carnival_Games_Wild_West_3D_USA_3DS-VENOM;220867072;210U;1;1
148;Centipede - Infestation;Atari;USA;en;VENOM;4096;CTR-ACPE;000400000004AD00;9DEFF06A;v-cnti;Centipede_Infestation_USA_3DS-VENOM;469409792;210U;1;1
154;SpiderMan - Edge of Time;Activision;USA;en;VENOM;8192;CTR-AS7E;0004000000061A00;10CB13F9;v-set3;SpiderMan_Edge_of_Time_USA_3DS-VENOM;875266560;210U;1;1
155;Ben 10 - Galactic Racing;D3 Publisher;USA;en;VENOM;2048;CTR-ABNE;0004000000040700;C33CB303;v-btg3;Ben_10_Galactic_Racing_USA_3DS-VENOM;246071296;210U;1;1
156;Funky Barn 3D;Ubisoft;USA;en;VENOM;1024;CTR-AFME;0004000000052200;43C17EE1;v-fkyb;Funky_Barn_3D_USA_3DS-VENOM;101136384;210U;1;1
157;Marvel Super Hero Squad - The Infinity Gauntlet;THQ;USA;en;VENOM;4096;CTR-AMSE;0004000000044000;6007A8AA;v-msh3;Marvel_Super_Hero_Squad_The_Infinity_Gauntlet_USA_3DS-VENOM;384482816;110U;1;1
158;The Oregon Trail;Red Wagon Games;USA;en;VENOM;1024;CTR-AT9E;000400000004C500;8792999C;v-oret;The_Oregon_Trail_USA_3DS-VENOM;109152256;210U;1;1
159;Nintendogs + Cats - Toy Poodle and New Friends;Nintendo;EUR;en,fr,de,it,es;CONTRAST;4096;CTR-ADCP;0004000000031600;57E74EE5;ctr-adcp;NintendogsplusCatsToyPoodleandNewFriendsEUR3DS-CONTRAST;482479616;100E;1;1
160;Cave Story 3D;NIS America;EUR;en;CONTRAST;4096;CTR-ACVP;000400000004D200;27751852;ctr-acvp;CaveStory3DEUR3DS-CONTRAST;490005504;210E;1;1
161;Captain America - Super Soldier;SEGA;USA;en;VENOM;8192;CTR-ACAE;0004000000040600;7E890765;v-cam3;Captain_America_Super_Soldier_USA_3DS-VENOM;748729344;210U;1;1
162;Zoo Resort 3D;Ubisoft;USA;en;VENOM;4096;CTR-AZOE;0004000000044D00;CE9B5AF0;v-zr3d;Zoo_Resort_3D_USA_3DS-VENOM;164072448;210U;1;1
163;Cars 2;Disney;USA;en;VENOM;2048;CTR-AAZE;000400000006A400;9CF491CB;v-cr23;Cars_2_USA_3DS-VENOM;114832384;210U;1;1
164;Gem Smashers;Red Wagon Games;USA;en;VENOM;1024;CTR-AGSE;0004000000036B00;494B2BF7;v-gems;Gem_Smashers_USA_3DS-VENOM;349580800;210U;1;1
165;Generator Rex - Agent of Providence;Activision;USA;en;VENOM;4096;CTR-AGXE;0004000000036C00;128CF46B;v-grap;Generator_Rex_Agent_of_Providence_USA_3DS-VENOM;349580800;110U;1;1
166;Secret Mysteries in London;MSL;EUR;en,fr,de,nl;CONTRAST;1024;CTR-ASXP;0004000000065000;879AFA29;ctr-asxp;SecretMysteriesinLondonEUR3DS-CONTRAST;112184832;210E;1;1
167;Cars 2;Disney Interactive Studios;EUR;en,fr,de,it,es,nl;CONTRAST;2048;CTR-AAZP;000400000006D500;79CBB638;ctr-aazp;Cars2EUR3DS-CONTRAST;166571008;210E;1;1
168;Mahjong 3D - Warriors of the Emperor;dtp young entertainment;EUR;en,fr,de,es;CONTRAST;1024;CTR-AMZP;0004000000064F00;A1967FA4;ctr-amzp;Mahjong3DWarriorsoftheEmperorEUR3DS-CONTRAST;85611008;210E;1;1
169;Michael Jackson - The Experience 3D;Ubisoft;USA;en;VENOM;4096;CTR-AMJE;0004000000048500;03BF5E8B;v-mjte;Michael_Jackson_The_Experience_3D_USA_3DS-VENOM;461094400;210U;1;1
170;The Adventures of Tintin - The Game;Ubisoft;USA;en;VENOM;4096;CTR-ATNE;000400000004A000;725DCDFF;v-taot;The_Adventures_of_Tintin_USA_3DS-VENOM;432488960;210U;1;1
171;DreamWorks Super Star Kartz;Activision;USA;en;VENOM;4096;CTR-AKZE;000400000004CC00;1E4BE9B2;v-dwsk;DreamWorks_Super_Star_Kartz_USA_3DS-VENOM;364000256;210U;1;1
172;Imagine - Fashion Designer;Ubisoft;USA;en;VENOM;2048;CTR-AGUE;0004000000044A00;D0BD2EDF;v-ifd3;Imagine_Fashion_Designer_USA_3DS-VENOM;240985600;210U;1;1
173;Pet Zombies;Majesco Entertainment;USA;en;VENOM;1024;CTR-APZE;0004000000036200;ADAA776F;v-pzom;Pet_Zombies_USA_3DS-VENOM;112281088;210U;1;1
174;The Hidden;Majesco Entertainment;USA;en;VENOM;1024;CTR-AHDE;0004000000037300;370F6C6E;v-thid;The_Hidden_USA_3DS-VENOM;100247040;210U;1;1
175;The Sims 3 Pets;Electronic Arts;EUR;en,fr,de,it,es,nl;CONTRAST;4096;CTR-AS4P;000400000005A900;38E0E4BB;ctr-as4p;TheSims3PetsEUR3DS-CONTRAST;426398208;210E;1;1
176;Puzzler Mind Gym 3D;Ubisoft;EUR;en,fr,de,it,es;CONTRAST;1024;CTR-APUP;000400000004E200;F905E2DC;ctr-apup;PuzzlerMindGym3DEUR3DS-CONTRAST;31205376;110E;1;1
177;Need for Speed - The Run;Electronic Arts;USA;en;VENOM;8192;CTR-ANSE;0004000000051400;C2DF6C8E;v-nfsr;Need_for_Speed_The_Run_USA_3DS-VENOM;668209664;210U;1;1
178;NASCAR - Unleashed;Activision;USA;en;VENOM;4096;CTR-AC9E;0004000000048F00;9E7B13E9;v-nscr;NASCAR_Unleashed_USA_3DS-VENOM;478199808;210U;1;1
179;Puppies 3D;Ubisoft;USA;en;VENOM;1024;CTR-ACTE;000400000004E000;F3223AF0;v-pup3;Puppies_3D_USA_3DS-VENOM;112446464;210U;1;1
180;Shifting World;Aksys Games;USA;en;VENOM;1024;CTR-ASZE;0004000000057100;526B8942;v-shft;Shifting_World_USA_3DS-VENOM;56080896;210U;1;1
181;Rhythm Thief and the Emperor's Treasure;SEGA;EUR;en,fr,de,it,es;CONTRAST;16384;CTR-ARTP;000400000006DA00;212F0A55;ctr-artp;RhythmThiefandtheEmperorsTreasureEUR3DS-CONTRAST;1604537856;210E;1;1
182;Angler's Club - Ultimate Bass Fishing 3D;D3 Publisher;EUR;en,fr,es;CONTRAST;2048;CTR-AFDP;0004000000044200;547C404E;ctr-afdp;AnglersClubUltimateBassFishing3DEUR3DS-CONTRAST;160086528;110E;1;1
183;NCIS 3D;Ubisoft;EUR;en,fr,de,it,es;CONTRAST;1024;CTR-ANCP;000400000004F600;1C9CCB88;ctr-ancp;NCIS3DEUR3DS-CONTRAST;93429248;110E;1;1
184;Gundam - The 3D Battle;Namco Bandai;JPN;ja;CONTRAST;8192;CTR-A78J;0004000000039800;77AA13BE;ctr-a78j;GundamThe3DBattleJPN3DS-CONTRAST;753978368;100J;1;1
185;Mario Tennis Open;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;CONTRAST;4096;CTR-AGAP;000400000007C800;13676010;ctr-agap;MarioTennisOpenEUR3DS-CONTRAST;305963520;300E;1;1
186;BitTrip Saga;Rising Star Games;EUR;en;CONTRAST;4096;CTR-ABTP;0004000000075F00;842630EB;ctr-abtp;BitTripSagaEUR3DS-CONTRAST;91173888;210E;1;1
188;35 Classic Games;GSP;EUR;en,fr,it,es;CONTRAST;1024;CTR-AF5P;000400000005A700;0ABABADC;ctr-af5p;35ClassicGamesEUR3DS-CONTRAST;432658944;110E;1;1
187;Pac-Man and Galaga Dimensions;Namco Bandai Games;EUR;en,fr,de,it,es;CONTRAST;4096;CTR-APGP;0004000000045D00;577A1654;ctr-apgp;Pac-ManandGalagaDimensionsEUR3DS-CONTRAST;322581504;210E;1;1
189;Rayman Origins;Ubisoft;EUR;en,fr,de,it,es,nl;CONTRAST;2048;CTR-ARMP;000400000005A500;6E8886FE;ctr-armp;RaymanOriginsEUR3DS-CONTRAST;222357504;210E;1;1
190;LEGO Harry Potter - Years 5-7;Warner Bros Games;EUR;en,fr,de,it,es,nl,da;CONTRAST;4096;CTR-AHPP;0004000000049200;A95B1319;ctr-ahpp;LEGOHarryPotterYears5-7EUR3DS-CONTRAST;511546880;210E;1;1
191;Carnival Games - Wild West 3D;2K Play;EUR;en,fr,de,it,es,nl;CONTRAST;2048;CTR-AW2P;0004000000073D00;E9AA44C2;ctr-aw2p;CarnivalGamesWildWest3DEUR3DS-CONTRAST;240010752;210E;1;1
192;Crash Time 3D;dtp young entertainment;EUR;en,fr,de,it;CONTRAST;2048;CTR-AFBP;0004000000066200;F2B6BAFA;ctr-afbp;CrashTime3DEUR3DS-CONTRAST;127241728;210E;1;1
193;The Amazing Spider-Man;Activision;EUR;fr,de;CONTRAST;16384;CTR-AS8D;000400000009A900;34ABAFD3;ctr-as8d;TheAmazingSpider-ManEURMULTi23DS-CONTRAST;1695573504;300E;1;1
194;Heroes of Ruin;Square Enix;EUR;en,fr,de,it,es;CONTRAST;4096;CTR-AH6P;0004000000074000;6E22B783;ctr-ah6p;HeroesofRuinEUR3DS-CONTRAST;523337216;300E;1;1
195;Pro Evolution Soccer 2012 3D;Konami;EUR;en,nl,sv,ru,tr;CONTRAST;8192;CTR-AE2P;0004000000061700;AED66864;ctr-ae2p;ProEvolutionSoccer2012EUR3DS-CONTRAST;661319680;210E;1;1
196;Spirit Camera - The Cursed Memoir;Nintendo;EUR;en,fr,de,it,es;CONTRAST;8192;CTR-ALCP;0004000000079500;D46D20A3;ctr-alcp;SpiritCameraTheCursedMemoirEUR3DS-CONTRAST;818244608;210E;1;1
197;50 Classic Games;GSP;EUR;en,fr,it,es;CONTRAST;1024;CTR-AF6P;0004000000082300;6C157C78;ctr-af6p;50ClassicGamesEUR3DS-CONTRAST;117028864;210E;1;1
198;Pets Paradise Resort 3D;dtp young entertainment;EUR;en,fr,de,it,es,nl;CONTRAST;1024;CTR-AP3P;000400000006D700;2FAF61FD;ctr-ap3p;PetsParadiseResort3DEUR3DS-CONTRAST;63153664;210E;1;1
199;Pac-Man Party 3D;Namco;EUR;en,fr,de,it,es;CONTRAST;2048;CTR-AP9P;000400000005C900;13BE30EB;ctr-ap9p;Pac-ManParty3DEUR3DS-CONTRAST;482479616;100E;1;1
200;Nintendogs + Cats - French Bulldog and New Friends;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;CONTRAST;4096;CTR-ADBP;0004000000031100;9BCD1A1F;ctr-adbp;NintendogsplusCatsFrenchBulldogandNewFriendsEUR3DS-CONTRAST;482479616;100E;1;1
201;Kingdom Hearts 3D - Dream Drop Distance;Square Enix;EUR;en,fr,de;CONTRAST;16384;CTR-AKHP;0004000000095500;0ACAECCB;ctr-akhp;KingdomHearts3DDreamDropDistanceEUR3DS-CONTRAST;1920619008;300E;1;1
202;Theatrhythm - Final Fantasy;Square Enix;EUR;en;CONTRAST;8192;CTR-ATHP;0004000000091600;57A15DE1;ctr-athp;TheatrhythmFinalFantasyEUR3DS-CONTRAST;947067904;300E;1;1
203;Dragon Quest Monsters - Terry no Wonderland 3D;Square Enix;JPN;ja;BAHAMUT;8192;CTR-ATWJ;0004000000074600;588A9C15;b-dqm3d;Dragon_Quest_Monsters_Terry_no_Wonderland_3D_JPN_3DS-BAHAMUT;772903424;300J;1;1
204;Kingdom Hearts 3D - Dream Drop Distance;Square Enix;JPN;ja;BAHAMUT;16384;CTR-AKHJ;000400000004EE00;0B86DBBF;b-kh3dj;Kingdom_Hearts_3D_Dream_Drop_Distance_JPN_3DS-BAHAMUT;1899516416;300J;1;1
205;Slime MoriMori Dragon Quest 3 - Taikaizoku to Shippo Dan;Square Enix;JPN;ja;BAHAMUT;4096;CTR-AMRJ;000400000005C300;F7491A62;b-smmdq3;Slime_Morimori_Dragon_Quest_3_Daikaizoku_to_Shippo_Dan_JPN_3DS-BAHAMUT;409141760;210J;1;1
206;Zelda no Densetsu - Toki no Ocarina 3D;Nintendo;JPN;ja;BAHAMUT;4096;CTR-AQEJ;0004000000033400;E88A2BC0;b-zeldato3d;Zelda_no_Densetsu_Toki_no_Ocarina_3D_JPN_3DS-BAHAMUT;476744192;110J;1;1
207;New Super Mario Bros 2;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;CONTRAST;4096;CTR-ABEP;000400000007AF00;C99C039A;ctr-abep;NewSuperMarioBros2EUR3DS-CONTRAST;394310144;410E;1;1
209;Spider-Man Aux Frontieres du Temps;Activision;FRA;fr;CONTRAST;8192;CTR-AS7F;0004000000067F00;177EFC99;ctr-as7f;Spider-ManAuxFrontieresduTempsEURFRENCH3DS-CONTRAST;879937024;210E;1;1
208;Battleship;Activision;EUR;en,fr,de,it,es;CONTRAST;1024;CTR-ABSP;0004000000080000;713A2585;ctr-absp;BattleshipEUR3DS-CONTRAST;86488064;210E;1;1
210;Asphalt 3D - Nitro Racing;Konami;JPN;ja;BAHAMUT;4096;CTR-ASFJ;0004000000033300;99B686AF;b-asphalt3d;Asphalt_3D_Nitro_Racing_JPN_3DS-BAHAMUT;464534528;100J;1;1
211;Mario Kart 7;Nintendo;JPN;ja;BAHAMUT;8192;CTR-AMKJ;0004000000030600;5B441D02;b-mariok7j;Mario_Kart_7_JPN_3DS-BAHAMUT;683547136;220J;1;1
213;Madagascar 3 - Europes Most Wanted;D3 Publisher;EUR;en,fr,de,it,es,nl,ru;CONTRAST;1024;CTR-AMCP;0004000000093500;9C6B8533;ctr-amcp;Madagascar3EuropesMostWantedEUR3DS-CONTRAST;508984320;300E;1;1
212;LEGO Batman 2 - DC Super Heroes;Warner Bros Games;FRA;en,fr;CONTRAST;4096;CTR-ALBF;0004000000098500;27CA2103;ctr-albf;LEGOBatman2DCSuperHeroesEUR3DS-CONTRAST;128428544;300E;1;1
214;Biohazard Revelations;Capcom;JPN;ja;Kirin;32768;CTR-ABRJ;0004000000053B00;F01803BC;kirin-brj;Biohazard_Revelations_JPN_3DS-Kirin;3394800640;220J;1;1
215;Fire Emblem - Kakusei;Nintendo;JPN;ja;Kirin;16384;CTR-AFEJ;0004000000072000;037C67C0;kirin-fireej;Fire_Emblem_Kakusei_JPN_3DS-Kirin;1310274048;300J;1;1
216;Freakyforms Deluxe;Nintendo;EUR;en,fr,de,it,es;CONTRAST;1024;CTR-ATQP;0004000000093300;68EAE85D;ctr-atqp;FreakyformsDeluxeEUR3DS-CONTRAST;129122816;410E;1;1
217;Professeur Layton et le Masque des Miracles;Nintendo;FRA;fr;CONTRAST;8192;CTR-AKKF;00040000000A8800;9859742A;ctr-akkf;ProfesseurLaytonetleMasquedesMiraclesEURFRENCH3DS-CONTRAST;864064000;430E;1;1
218;Hatsune Miku and Future Stars - Project Mirai;SEGA;JPN;ja;Kirin;8192;CTR-AM9J;0004000000048000;469C0950;kirin-hmfsj;Hatsune_Miku_and_Future_Stars_-_Project_Mirai_JPN_3DS-Kirin;891830784;210J;1;1
219;Project X Zone;Namco Bandai Games;JPN;ja;Kirin;8192;CTR-AXXJ;0004000000073900;B1C46D89;kirin-pxzj;Project_X_Zone_JPN_3DS-Kirin;776237568;410J;1;1
220;Sengoku Musou Chronicle;Koei;JPN;ja;Kirin;16384;CTR-A66J;0004000000031E00;A4D8C43C;kirin-smcj;Sengoku_Musou_Chronicle_JPN_3DS-Kirin;1497414144;100J;1;1
221;Sengoku Musou Chronicle 2nd;Koei;JPN;ja;Kirin;16384;CTR-AZCJ;00040000000A4D00;C3ED1B88;kirin-smc2j;Sengoku_Musou_Chronicle_2nd_JPN_3DS-Kirin;1837761024;410J;1;1
222;Taiko no Tatsujin - Chibi Dragon to Fushigi na Orb;Namco Bandai Games;JPN;ja;Kirin;2048;CTR-ATDJ;0004000000090F00;672273AB;kirin-ttcdj;Taiko_no_Tatsujin_-_Chibi_Dragon_to_Fushigi_na_Orb_JPN_3DS-Kirin;244404736;300J;1;1
223;Mensa Academy;Square Enix;EUR;en;CONTRAST;1024;CTR-AMMP;000400000007C100;20130D9C;ctr-ammp;MensaAcademyEUR3DS-CONTRAST;115513856;300E;1;1
224;Mario wa Sonic London Olympic;Nintendo;KOR;ko;BAHAMUT;4096;CTR-ACMK;0004000000053500;18FD8017;b-masalok;Mario_wa_Sonic_London_Olympic_KOR_3DS-BAHAMUT;348905984;300K;1;1
225;Super Mario 3D Land;Nintendo;KOR;ko;BAHAMUT;4096;CTR-AREK;0004000000089D00;37C06DDB;b-sm3dlk;Super_Mario_3D_Land_KOR_3DS-BAHAMUT;303534592;300K;1;1
226;Super Mario 3D Land;Nintendo;JPN;ja;BAHAMUT;4096;CTR-AREJ;0004000000054100;CBB877C6;b-sm3dlj;Super_Mario_3D_Land_JPN_3DS-BAHAMUT;319268352;220J;1;1
227;Biohazard Revelations;Nintendo;CHN;zh;BAHAMUT;32768;CTR-ABRW;00040000000A0000;38D6E91E;b-biorevc;Biohazard_Revelations_CHT_3DS-BAHAMUT;3381740032;420T;1;1
228;Mario Kart 7;Nintendo;CHN;zh;BAHAMUT;8192;CTR-AMKW;000400000008B400;B85CFFF0;b-mariok7c;Mario_Kart_7_CHT_3DS-BAHAMUT;670142976;400T;1;1
229;Naruto SD Powerful Shippuden;Namco Bandai Games;CHN;ja;BAHAMUT;4096;CTR-AN4Z;00040000000C1F00;4C98FD6A;b-nsdpsc;Naruto_SD_Powerful_Shippuden_CHT_READNFO_3DS-BAHAMUT;282644992;430T;1;1
230;The Legend of Zelda - Ocarina of Time 3D;Nintendo;CHN;zh;BAHAMUT;4096;CTR-AQEW;000400000008F900;15D0381C;b-zeldaoot3dc;The_Legend_of_Zelda_Ocarina_of_Time_3D_CHT_3DS-BAHAMUT;459194880;420T;1;1
231;Rabbids Rumble;Ubisoft;EUR;en,fr,de,it,es,nl,sv,nb,fi;CONTRAST;4096;CTR-AR5P;0004000000055900;C37061EF;ctr-ar5p;RabbidsRumbleEUR3DS-CONTRAST;402752000;410E;1;1
232;Combat of Giants - Dinosaurs 3D;Ubisoft;JPN;ja;BAHAMUT;4096;CTR-ATTJ;0004000000032B00;7888FCA2;b-cogd3dj;Combat_of_Giants_Dinosaurs_3D_JPN_3DS-BAHAMUT;378966528;100J;1;1
233;Nano Assault;CyberFront;JPN;ja;BAHAMUT;2048;CTR-AN3J;000400000008D400;3A0033C4;b-nassj;Nano_Assault_JPN_3DS-BAHAMUT;151851520;210J;1;1
234;Tales Of the Abyss;Namco Bandai Games;JPN;ja;Kirin;16384;CTR-AABJ;000400000004A700;1D9BAD56;kirin-toaj;Tales_Of_the_Abyss_JPN_3DS-Kirin;1831364096;100J;1;1
235;Senran Kagura Burst - Guren no Shoujotachi;Marvelous AQL;JPN;ja;Kirin;16384;CTR-AVHJ;000400000009F600;B3E355AF;kirin-skbgsj;Senran_Kagura_Burst_-_Guren_no_Shoujotachi_JPN_3DS-Kirin;1945350656;300J;1;1
236;Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Monosugoku Nou wo Kitaeru 5-Funkan no Oni Training;Nintendo;JPN;ja;BAHAMUT;2048;CTR-ASRJ;0004000000043700;57A29B3D;b-mnwk5fnotj;Monosugoku_Nou_wo_Kitaeru_5_funkan_no_Oni_Training_JPN_3DS-BAHAMUT;235856384;410J;1;1
237;Sekaiju no Meikyuu IV - Denshou no Kyoshin;Atlus;JPN;ja;BAHAMUT;8192;CTR-ASJJ;0004000000080100;A661CB4A;b-snmivdnkj;Sekaiju_no_Meikyuu_IV_Denshou_no_Kyoshin_JPN_3DS-BAHAMUT;777269760;300J;1;1
238;Paper Mario - Sticker Star;Nintendo;EUR;en,fr,de,it,es;CONTRAST;8192;CTR-AG5P;00040000000A5F00;D6B26676;ctr-ag5p;PaperMarioStickerStarEUR3DS-CONTRAST;595460608;440E;1;1
239;Luigi's Mansion 2;Nintendo;EUR;en,fr,de,it,es,nl,pt,ru;CONTRAST;8192;CTR-AGGP;0004000000076500;6343F1E2;ctr-aggp;LuigisMansion2EUR3DS-CONTRAST;920437248;450E;1;1
240;Monster Hunter 3 Ultimate;Capcom;EUR;en,fr,de,it,es;CONTRAST;16384;CTR-AMHP;00040000000B1D00;9D78FB87;ctr-amhp;MonsterHunter3UltimateEUR3DS-CONTRAST;1907066880;440E;1;1
241;Donkey Kong Country Returns 3D;Nintendo;EUR;en,fr,de,it,es;CONTRAST;32768;CTR-AYTP;00040000000CCF00;6EB67335;ctr-aytp;DonkeyKongCountryReturns3DEUR3DS-CONTRAST;2354262528;450E;1;1
242;Blazblue - Continuum Shift II;Arc System Works;JPN;ja;BAHAMUT;8192;CTR-ABLJ;0004000000034A00;A4AD813E;b-blazcoshii;Blazblue_Continuum_Shift_II_JPN_3DS-BAHAMUT;915417088;100J;1;1
243;Culdcept;NEC Interchannel;JPN;ja;BAHAMUT;2048;CTR-ACBJ;0004000000039A00;6D0E7A46;b-culdcept;Culdcept_JPN_3DS-BAHAMUT;185795072;300J;1;1
244;Fire Emblem - Awakening;Nintendo;EUR;en,fr,de,it,es;CONTRAST;16384;CTR-AFEP;000400000009F100;69589437;ctr-afep;FireEmblemAwakeningEUR3DS-CONTRAST;1188016640;450E;1;1
245;Disney Epic Mickey - Power of Illusion;Disney Interactive;EUR;en,fr,de,it,es,nl,pt;CONTRAST;4096;CTR-AECP;00040000000B0A00;959D91D0;ctr-aecp;DisneyEpicMickeyPowerofIllusionEUR3DS-CONTRAST;327549440;410E;1;1
246;Donkey Kong Country Returns 3D;Nintendo;USA;en;VENOM;32768;CTR-AYTE;00040000000CCE00;DF6585AB;v-dkcr3;Donkey_Kong_Country_Returns_3D_USA_3DS-VENOM;2346623488;450U;1;1
247;Fire Emblem - Awakening;Nintendo;USA;en;VENOM;16384;CTR-AFEE;00040000000A0500;67A9294F;v-femba;Fire_Emblem_Awakening_USA_3DS-VENOM;1154982400;440U;1;1
248;Etrian Odyssey IV - Legends of the Titan;Atlus;USA;en;VENOM;8192;CTR-ASJE;00040000000BD300;4523D668;v-eo4;Etrian_Odyssey_IV_Legends_of_the_Titan_USA_3DS-VENOM;779956736;440U;1;1
249;Pokemon Mystery Dungeon - Gates to Infinity;Nintendo;USA;en;VENOM;8192;CTR-APDE;00040000000BA800;ABF71512;v-pmdgi;Pokemon_Mystery_Dungeon_Gates_to_Infinity_USA_3DS-VENOM;914702848;450U;1;1
